episode,reward,length,epsilon,moving_avg_reward,moving_avg_length
420,60.0,99,0.024845621052272927,63.6,99.0
421,60.0,99,0.024697904654705963,63.6,99.0
422,60.0,99,0.024551658059852766,63.6,99.0
423,60.0,99,0.024406866642931964,63.6,99.0
424,60.0,99,0.024263515924681227,63.0,99.0
425,60.0,99,0.024121591569909263,63.0,99.0
426,60.0,99,0.023981079386062323,63.0,99.0
427,60.0,99,0.023841965321804916,63.0,99.0
428,60.0,99,0.023704235465614704,63.0,99.0
429,60.0,99,0.023567876044391298,62.7,99.0
430,60.0,99,0.023432873422078924,62.7,99.0
431,60.0,99,0.02329921409830285,62.7,99.0
432,60.0,99,0.02316688470701933,62.7,99.0
433,60.0,99,0.023035872015178954,62.7,99.0
434,60.0,99,0.022906162921403357,62.7,99.0
435,60.0,99,0.022777744454675064,62.1,99.0
436,60.0,99,0.0226506037730404,62.1,99.0
437,60.0,99,0.02252472816232525,62.1,99.0
438,60.0,99,0.022400105034863643,62.1,99.0
439,60.0,99,0.02227672192823897,62.1,99.0
440,60.0,99,0.02215456650403775,62.1,99.0
441,60.0,99,0.022033626546615788,62.1,99.0
442,60.0,99,0.021913889961876536,62.1,99.0
443,60.0,99,0.02179534477606175,62.1,99.0
444,60.0,99,0.02167797913455405,62.1,99.0
445,60.0,99,0.021561781300691488,62.1,99.0
446,60.0,99,0.02144673965459385,62.1,99.0
447,60.0,99,0.021332842692000656,62.1,99.0
448,60.0,99,0.021220079023120713,62.1,99.0
449,60.0,99,0.02110843737149319,62.1,99.0
450,60.0,99,0.02099790657285988,62.1,99.0
451,60.0,99,0.020888475574048812,62.1,99.0
452,60.0,99,0.020780133431868894,62.1,99.0
453,60.0,99,0.020672869312015653,62.1,99.0
454,120.0,99,0.020566672487987697,62.7,99.0
455,60.0,99,0.02046153234001413,62.7,99.0
456,60.0,99,0.02035743835399253,62.7,99.0
457,60.0,99,0.020254380120437558,62.7,99.0
458,60.0,99,0.02015234733343998,62.7,99.0
459,60.0,99,0.020051329789636065,62.7,99.0
460,60.0,99,0.01995131738718724,62.7,99.0
461,60.0,99,0.019852300124769934,62.7,99.0
462,60.0,99,0.019754268100575387,62.7,99.0
463,60.0,99,0.019657211511319474,62.7,99.0
464,60.0,99,0.0195611206512624,62.7,99.0
465,60.0,99,0.01946598591123807,62.7,99.0
466,60.0,99,0.01937179777769322,62.7,99.0
467,60.0,99,0.019278546831735997,62.1,99.0
468,60.0,99,0.019186223748194096,62.1,99.0
469,60.0,99,0.01909481929468222,62.1,99.0
470,60.0,99,0.019004324330678855,62.1,99.0
471,60.0,99,0.018914729806612192,62.1,99.0
472,60.0,99,0.018826026762955157,62.1,99.0
473,60.0,99,0.018738206329329453,62.1,99.0
474,60.0,99,0.018651259723618557,62.1,99.0
475,60.0,99,0.01856517825108943,62.1,99.0
476,120.0,99,0.018479953303523082,62.7,99.0
477,120.0,99,0.018395576358353725,63.3,99.0
478,60.0,99,0.018312038977816556,63.0,99.0
479,60.0,99,0.018229332808103887,63.0,99.0
480,60.0,99,0.01814744957852983,63.0,99.0
481,60.0,99,0.01806638110070318,63.0,99.0
482,60.0,99,0.01798611926770862,63.0,99.0
483,60.0,99,0.017906656053295947,63.0,99.0
484,60.0,99,0.017827983511077505,63.0,99.0
485,60.0,99,0.01775009377373351,63.0,99.0
486,60.0,99,0.017672979052225327,63.0,99.0
487,60.0,99,0.017596631635016534,63.0,99.0
488,60.0,99,0.01752104388730179,63.0,99.0
489,60.0,99,0.017446208250243338,63.0,99.0
490,60.0,99,0.017372117240215094,63.0,99.0
491,60.0,99,0.01729876344805433,63.0,99.0
492,60.0,99,0.0172261395383207,63.0,99.0
493,60.0,99,0.017154238248562697,63.0,99.0
494,60.0,99,0.017083052388591435,63.0,99.0
495,60.0,99,0.017012574839761596,62.7,99.0
496,60.0,99,0.01694279855425957,62.7,99.0
497,60.0,99,0.016873716554398652,62.4,99.0
498,120.0,99,0.016805321931921285,63.0,99.0
499,60.0,99,0.01673760784730824,63.0,99.0
